date,poondi_inflow_total,poondi_outflow_total,cholavaram_inflow_total,cholavaram_outflow_total,redhills_inflow_total,redhills_outflow_total,chembarambakkam_inflow_total,chembarambakkam_outflow_total,veeranam_inflow_total,veeranam_outflow_total,thervoykandigai_inflow_total,thervoykandigai_outflow_total,poondi_net,cholavaram_net,redhills_net,chembar_net,veeranam_net,thervoy_net,city_supply,supply_index,anomaly_score,anomaly,water_stress_level,anomaly_norm,leak_probability,alert_level,supply_change
2024-01-09,540,538,74,16,258,189,695,151,539,64,10,10,2,58,69,544,475,0,1148,0.3568583520039831,0.045148078698119876,1,High Stress,0.7699779458720661,0.3227670735938701,LOW PRIORITY 🟢,74.0
2024-01-10,130,38,39,16,120,189,102,125,156,61,10,10,92,23,-69,-23,95,0,118,0.292755787901419,0.11233303609943268,1,High Stress,0.912409543503874,0.37027260718087796,LOW PRIORITY 🟢,-1030.0
2024-01-11,70,26,16,16,96,189,68,126,162,65,5,10,44,0,-93,-58,97,-5,-15,0.28447846651730146,0.13767599126418378,1,High Stress,0.9661364152984856,0.35991078290688433,LOW PRIORITY 🟢,-133.0
2024-01-12,40,30,16,16,96,189,68,107,249,59,5,10,10,0,-93,-39,190,-5,63,0.2893328354493403,0.13592572294310462,1,High Stress,0.9624258597976977,0.35659449401150833,LOW PRIORITY 🟢,78.0
2024-01-13,40,37,16,16,96,189,68,94,154,59,5,10,3,0,-93,-26,95,-5,-26,0.2837938760268857,0.14172842872189562,1,High Stress,0.9747275518226505,0.35954179460860697,LOW PRIORITY 🟢,-89.0
2024-01-14,40,38,16,16,96,189,37,130,158,63,0,10,2,0,-93,-93,95,-10,-99,0.2792506845904904,0.14412307649283262,1,High Stress,0.9798041868459145,0.3615547417655372,LOW PRIORITY 🟢,-73.0
2024-01-15,40,38,16,16,96,189,37,130,158,63,0,10,2,0,-93,-93,95,-10,-99,0.2792506845904904,0.14459306960253998,1,High Stress,0.9808005686563799,0.3603746577047548,LOW PRIORITY 🟢,0.0
2024-01-16,40,38,16,16,96,189,37,129,63,63,5,10,2,0,-93,-92,0,-5,-188,0.2737117251680358,0.150785789023263,1,High Stress,0.9939290866296884,0.36458287003803186,LOW PRIORITY 🟢,-89.0
2024-01-17,40,38,16,16,46,189,37,131,63,63,5,10,2,0,-143,-94,0,-5,-240,0.2704754792133433,0.15029014798667012,1,High Stress,0.9928783314097047,0.36560286821744736,LOW PRIORITY 🟢,-52.0
2024-01-18,40,38,16,16,46,189,14,130,30,125,5,10,2,0,-143,-116,-95,-5,-357,0.26319392581528506,0.15162082902545548,1,High Stress,0.9956993650699695,0.37029440469662517,LOW PRIORITY 🟢,-117.0
2024-01-19,0,38,16,16,26,189,14,131,0,95,5,10,-38,0,-163,-117,-95,-5,-418,0.25939756036843414,0.1506666235628552,1,High Stress,0.9936764567618591,0.3712873174556148,LOW PRIORITY 🟢,-61.0
2024-01-20,0,38,0,16,26,189,14,131,0,190,5,10,-38,-16,-163,-117,-190,-5,-529,0.2524894199651481,0.1456442320861132,1,High Stress,0.9830290251099822,0.37554966441121834,LOW PRIORITY 🟢,-111.0
2024-01-21,0,38,0,16,26,189,14,131,0,95,5,10,-38,-16,-163,-117,-95,-5,-434,0.25840179238237493,0.150739398279991,1,High Stress,0.9938307386075249,0.3723348296413376,LOW PRIORITY 🟢,95.0
2024-01-22,0,38,0,16,0,189,14,130,0,95,5,10,-38,-16,-189,-116,-95,-5,-459,0.2568459049041573,0.15195087518797157,1,High Stress,0.9963990604190134,0.3719811859249016,LOW PRIORITY 🟢,-25.0
2024-01-23,0,38,0,16,0,189,14,130,0,190,5,10,-38,-16,-189,-116,-190,-5,-554,0.25093353248693057,0.14511242030577048,1,High Stress,0.9819015881889289,0.3760689595890597,LOW PRIORITY 🟢,-95.0
2024-01-24,0,38,0,16,0,189,14,130,0,380,5,10,-38,-16,-189,-116,-380,-5,-744,0.23910878765247698,0.10478068186961859,1,High Stress,0.8963986100979277,0.3835170578388116,LOW PRIORITY 🟢,-190.0
2024-01-25,0,38,0,16,0,189,14,131,0,285,5,10,-38,-16,-189,-117,-285,-5,-650,0.24495892457057505,0.12799351646067353,1,High Stress,0.9456096425112971,0.3790400980121583,LOW PRIORITY 🟢,94.0
2024-01-26,0,388,0,16,175,189,38,131,0,190,5,10,-388,-16,-14,-93,-190,-5,-706,0.2414737366193677,0.12765699918380574,1,High Stress,0.944896228449148,0.38016840165475196,LOW PRIORITY 🟢,-56.0
2024-01-27,0,191,0,16,62,189,144,131,0,190,5,10,-191,-16,-127,13,-190,-5,-516,0.2532984814538213,0.14385423792938012,1,High Stress,0.9792342511403836,0.3764222109381395,LOW PRIORITY 🟢,190.0
2024-01-28,0,192,0,16,36,189,144,130,0,190,5,10,-192,-16,-153,14,-190,-5,-542,0.25168035847647496,0.14561087394998273,1,High Stress,0.9829583061156291,0.374580124673822,LOW PRIORITY 🟢,-26.0
2024-01-29,0,192,0,16,0,189,144,130,0,190,5,10,-192,-16,-189,14,-190,-5,-578,0.24943988050784166,0.14080752658298756,1,High Stress,0.972775246306942,0.37586201900893074,LOW PRIORITY 🟢,-36.0
2024-01-30,0,192,0,16,0,189,144,131,0,190,5,10,-192,-16,-189,13,-190,-5,-579,0.24937764500871298,0.14188277051058135,1,High Stress,0.975054755238328,0.37532734303072274,LOW PRIORITY 🟢,-1.0
2024-01-31,0,188,0,16,0,189,144,129,0,380,0,10,-188,-16,-189,15,-380,-10,-768,0.2376151356733881,0.09480839282843379,1,High Stress,0.8752574333357264,0.38424771829327686,LOW PRIORITY 🟢,-189.0
2024-02-01,0,188,0,16,0,189,144,131,0,190,0,10,-188,-16,-189,13,-190,-10,-580,0.24931540950958428,0.13953549023503398,1,High Stress,0.9700785389442724,0.37838141584009954,LOW PRIORITY 🟢,188.0
2024-02-02,0,188,0,16,0,189,144,131,0,190,0,10,-188,-16,-189,13,-190,-10,-580,0.24931540950958428,0.14209653351735946,1,High Stress,0.9755079311834748,0.37534229524520785,LOW PRIORITY 🟢,0.0
2024-02-03,0,188,0,16,0,189,144,140,0,190,0,10,-188,-16,-189,4,-190,-10,-589,0.24875529001742594,0.14147350691444388,1,High Stress,0.9741871195337728,0.37576784480699993,LOW PRIORITY 🟢,-9.0
2024-02-04,0,188,0,16,0,189,144,140,0,190,0,10,-188,-16,-189,4,-190,-10,-589,0.24875529001742594,0.14147350691444388,1,High Stress,0.9741871195337728,0.37562235499128704,LOW PRIORITY 🟢,0.0
2024-02-05,0,188,0,16,0,189,140,140,0,190,0,10,-188,-16,-189,0,-190,-10,-593,0.24850634802091112,0.1424837786908193,1,High Stress,0.9763288879997697,0.3758114881298613,LOW PRIORITY 🟢,-4.0
2024-02-06,0,188,0,16,0,189,135,138,0,190,0,10,-188,-16,-189,-3,-190,-10,-596,0.248319641523525,0.1416884689755168,1,High Stress,0.9746428374648858,0.37588867584347513,LOW PRIORITY 🟢,-3.0
2024-02-07,0,188,0,16,0,189,130,138,0,285,0,10,-188,-16,-189,-8,-285,-10,-696,0.2420960916106547,0.11910816973077548,1,High Stress,0.9267727751647501,0.38056850770259376,LOW PRIORITY 🟢,-100.0
2024-02-08,0,188,0,16,0,189,130,139,0,190,0,10,-188,-16,-189,-9,-190,-10,-602,0.2479462285287528,0.1409238028655322,1,High Stress,0.9730217511397217,0.3775464460330694,LOW PRIORITY 🟢,94.0
2024-02-09,0,188,0,16,0,189,130,140,0,144,0,10,-188,-16,-189,-10,-144,-10,-557,0.25074682598954445,0.14744563893049073,1,High Stress,0.9868479938904038,0.37535403608379225,LOW PRIORITY 🟢,45.0
2024-02-10,0,189,0,16,0,189,130,139,0,98,0,10,-189,-16,-189,-9,-98,-10,-511,0.2536096589494648,0.14975841276123047,1,High Stress,0.9917510567844625,0.3739387851389113,LOW PRIORITY 🟢,46.0
2024-02-11,0,188,0,16,0,189,130,140,0,98,0,10,-188,-16,-189,-10,-98,-10,-511,0.2536096589494648,0.14975841276123047,1,High Stress,0.9917510567844625,0.3731951705252676,LOW PRIORITY 🟢,0.0
2024-02-12,0,188,0,16,0,189,130,138,0,148,0,10,-188,-16,-189,-8,-148,-10,-559,0.25062235499128704,0.1450350239000468,1,High Stress,0.9817375083986816,0.3754647681881586,LOW PRIORITY 🟢,-48.0
2024-02-13,0,188,0,16,0,189,130,140,0,98,0,10,-188,-16,-189,-10,-98,-10,-511,0.2536096589494648,0.14975841276123047,1,High Stress,0.9917510567844625,0.37397111620906975,LOW PRIORITY 🟢,48.0
2024-02-14,0,192,0,16,0,189,130,140,0,148,0,10,-192,-16,-189,-10,-148,-10,-565,0.2502489419965148,0.14430487161571526,1,High Stress,0.9801895911208502,0.37574846789602,LOW PRIORITY 🟢,-54.0
2024-02-15,0,192,0,16,0,189,130,139,0,98,0,15,-192,-16,-189,-9,-98,-15,-519,0.25311177495643516,0.14883175710558344,1,High Stress,0.9897865538571186,0.37418772713542614,LOW PRIORITY 🟢,46.0
2024-02-16,0,188,0,16,0,189,130,125,0,98,0,24,-188,-16,-189,5,-98,-24,-510,0.2536718944485935,0.14027615154339734,1,High Stress,0.9716487352729554,0.37330954259141613,LOW PRIORITY 🟢,9.0
2024-02-17,0,188,0,16,0,189,130,139,0,148,0,23,-188,-16,-189,-9,-148,-23,-573,0.24975105800348518,0.13471546355307917,1,High Stress,0.9598601191149946,0.3761428997082477,LOW PRIORITY 🟢,-63.0
2024-02-18,0,188,0,16,0,189,130,138,0,148,0,23,-188,-16,-189,-8,-148,-23,-572,0.2498132935026139,0.13696532614973755,1,High Stress,0.9646298106722871,0.3751095187837723,LOW PRIORITY 🟢,1.0
2024-02-19,0,188,0,16,0,189,130,136,0,148,0,17,-188,-16,-189,-6,-148,-17,-564,0.2503111774956435,0.14434230550634403,1,High Stress,0.9802689506836759,0.37497373553281194,LOW PRIORITY 🟢,8.0
2024-02-20,0,188,0,16,0,189,135,132,0,148,0,18,-188,-16,-189,3,-148,-18,-556,0.25080906148867316,0.14419089406788976,1,High Stress,0.9799479595881551,0.3747247935362971,LOW PRIORITY 🟢,8.0
2024-02-21,0,188,0,16,0,189,135,132,0,148,0,18,-188,-16,-189,3,-148,-18,-556,0.25080906148867316,0.14419089406788976,1,High Stress,0.9799479595881551,0.37459546925566345,LOW PRIORITY 🟢,0.0
2024-02-22,0,188,0,16,0,189,135,131,0,49,0,18,-188,-16,-189,4,-49,-18,-456,0.25703261140154343,0.14691134663820343,1,High Stress,0.9857152983029336,0.3731002478071494,LOW PRIORITY 🟢,100.0
2024-02-23,0,188,0,16,0,189,135,131,0,98,0,15,-188,-16,-189,4,-98,-15,-502,0.2541697784416231,0.14781619312428695,1,High Stress,0.9876335659570243,0.3736587253928322,LOW PRIORITY 🟢,-46.0
2024-02-24,0,188,0,16,0,189,135,131,0,49,0,15,-188,-16,-189,4,-49,-15,-453,0.25721931789892954,0.1500037887587074,1,High Stress,0.9922712520289483,0.3721824522694166,LOW PRIORITY 🟢,49.0
2024-02-25,0,188,0,16,0,189,135,130,0,49,0,15,-188,-16,-189,5,-49,-15,-452,0.25728155339805825,0.1500037887587074,1,High Stress,0.9922712520289483,0.3713753888360501,LOW PRIORITY 🟢,1.0
2024-02-26,0,188,0,16,0,189,135,129,0,98,0,20,-188,-16,-189,6,-98,-20,-505,0.25398307194423697,0.144545575956952,1,High Stress,0.9806998824897124,0.3738652373870797,LOW PRIORITY 🟢,-53.0
2024-02-27,0,188,0,16,0,189,135,130,0,49,0,15,-188,-16,-189,5,-49,-15,-452,0.25728155339805825,0.1500037887587074,1,High Stress,0.9922712520289483,0.3722159966601691,LOW PRIORITY 🟢,53.0
2024-02-28,0,188,0,16,0,189,135,130,0,3,0,23,-188,-16,-189,5,-3,-23,-414,0.25964650236494896,0.13978456448166265,1,High Stress,0.9706065744487732,0.3707910391505355,LOW PRIORITY 🟢,38.0
2024-02-29,0,188,0,16,0,189,135,130,0,1,0,23,-188,-16,-189,5,-1,-23,-412,0.25977097336320637,0.13999931615377714,1,High Stress,0.9710618463568979,0.3701468443885553,LOW PRIORITY 🟢,2.0
2024-03-01,0,188,0,16,0,189,135,131,0,0,0,20,-188,-16,-189,4,0,-20,-409,0.2599576798605925,0.14632927903167353,1,High Stress,0.9844813194133949,0.3700696566749414,LOW PRIORITY 🟢,3.0
2024-03-02,0,203,0,16,0,189,135,131,0,0,0,20,-203,-16,-189,4,0,-20,-424,0.2590241473736619,0.1447301973068874,1,High Stress,0.9810912783444596,0.37073040933935725,LOW PRIORITY 🟢,-15.0
2024-03-03,0,203,0,16,0,189,135,130,0,0,0,20,-203,-16,-189,5,0,-20,-423,0.2590863828727906,0.1447301973068874,1,High Stress,0.9810912783444596,0.3704729740986839,LOW PRIORITY 🟢,1.0
2024-03-04,0,203,0,16,0,189,135,131,0,0,0,20,-203,-16,-189,4,0,-20,-424,0.2590241473736619,0.1447301973068874,1,High Stress,0.9810912783444596,0.3705040918482483,LOW PRIORITY 🟢,-1.0
2024-03-05,0,303,0,16,0,189,220,131,0,0,0,15,-303,-16,-189,89,0,-15,-434,0.25840179238237493,0.1392523001568559,1,High Stress,0.9694781781369053,0.37096075915960464,LOW PRIORITY 🟢,-10.0
2024-03-06,0,303,0,416,380,189,220,132,0,0,0,15,-303,-416,191,88,0,-15,-455,0.25709484690067214,0.07922872323925345,1,High Stress,0.8422286525491617,0.3717920527863273,LOW PRIORITY 🟢,-21.0
2024-03-07,0,303,0,416,380,189,220,132,0,0,0,15,-303,-416,191,88,0,-15,-455,0.25709484690067214,0.07966629527764468,1,High Stress,0.8431563019355383,0.3714525765496639,LOW PRIORITY 🟢,0.0
2024-03-08,0,303,0,551,505,189,220,133,0,0,0,15,-303,-551,316,87,0,-15,-466,0.2564102564102564,0.051150470530687886,1,High Stress,0.7827029708090928,0.3719726926807431,LOW PRIORITY 🟢,-11.0
2024-03-09,0,303,0,551,720,189,0,131,0,0,0,15,-303,-551,531,-131,0,-15,-469,0.2562235499128703,0.022564933650593755,1,High Stress,0.7221018504917163,0.37193672164880254,LOW PRIORITY 🟢,-3.0
2024-03-10,0,303,0,551,720,189,0,130,0,0,0,15,-303,-551,531,-130,0,-15,-468,0.256285785411999,0.02292703622733505,1,High Stress,0.7228695051945955,0.3718732728290797,LOW PRIORITY 🟢,1.0
2024-03-11,0,303,0,551,720,189,0,130,0,0,0,15,-303,-551,531,-130,0,-15,-468,0.256285785411999,0.023082556525252707,1,High Stress,0.7231992070408626,0.3718571072940005,LOW PRIORITY 🟢,0.0
2024-03-12,0,303,0,546,720,189,0,137,0,0,0,15,-303,-546,531,-137,0,-15,-470,0.2561613144137416,0.02420075513355585,1,High Stress,0.7255697795679678,0.37195167386328765,LOW PRIORITY 🟢,-2.0
2024-03-13,0,303,0,546,720,189,0,141,0,0,0,15,-303,-546,531,-141,0,-15,-474,0.2559123724172268,0.024253784840376935,1,High Stress,0.7256822021422555,0.3721084759317035,LOW PRIORITY 🟢,-4.0
2024-03-14,0,303,0,546,720,189,0,141,0,0,0,15,-303,-546,531,-141,0,-15,-474,0.2559123724172268,0.02647049752850411,1,High Stress,0.7303816161461183,0.3720438137913866,LOW PRIORITY 🟢,0.0
2024-03-15,0,303,0,546,720,189,0,142,0,0,0,15,-303,-546,531,-142,0,-15,-475,0.2558501369180981,0.026316123541729686,1,High Stress,0.7300543444707381,0.37209109707603016,LOW PRIORITY 🟢,-1.0
2024-03-16,0,303,0,546,720,189,0,142,0,0,0,15,-303,-546,531,-142,0,-15,-475,0.2558501369180981,0.02647049752850411,1,High Stress,0.7303816161461183,0.37207493154095095,LOW PRIORITY 🟢,0.0
2024-03-17,0,303,0,546,720,189,0,141,0,0,0,15,-303,-546,531,-141,0,-15,-474,0.2559123724172268,0.026161697322457267,1,High Stress,0.7297269620628604,0.37205997932646584,LOW PRIORITY 🟢,1.0
2024-03-18,0,303,0,546,720,189,0,142,0,0,0,15,-303,-546,531,-142,0,-15,-475,0.2558501369180981,0.026316123541729686,1,High Stress,0.7300543444707381,0.37209109707603016,LOW PRIORITY 🟢,-1.0
2024-03-19,0,303,0,523,705,189,0,142,0,0,0,15,-303,-523,516,-142,0,-15,-467,0.2563480209111277,0.026151205116902998,1,High Stress,0.729704718667053,0.3719553138250698,LOW PRIORITY 🟢,8.0
2024-03-20,0,303,0,463,645,189,0,140,0,0,0,15,-303,-463,456,-140,0,-15,-465,0.2564724919093851,0.04659752517579546,1,High Stress,0.7730507613575918,0.3717960851154659,LOW PRIORITY 🟢,2.0
2024-03-21,0,303,0,8,215,189,0,141,0,0,0,15,-303,-8,26,-141,0,-15,-441,0.257966143888474,0.15098710197588094,1,High Stress,0.9943558685549053,0.3714049008976641,LOW PRIORITY 🟢,24.0
2024-03-22,0,303,0,8,215,189,0,141,0,0,0,15,-303,-8,26,-141,0,-15,-441,0.257966143888474,0.15098710197588094,1,High Stress,0.9943558685549053,0.37101692805576303,LOW PRIORITY 🟢,0.0
2024-03-23,0,303,0,8,215,189,0,141,0,0,0,15,-303,-8,26,-141,0,-15,-441,0.257966143888474,0.15098710197588094,1,High Stress,0.9943558685549053,0.37101692805576303,LOW PRIORITY 🟢,0.0
2024-03-24,0,303,0,8,215,213,0,141,0,0,0,15,-303,-8,2,-141,0,-15,-465,0.2564724919093851,0.15345621541207216,1,High Stress,0.9995903702209584,0.37215172688720854,LOW PRIORITY 🟢,-24.0
2024-03-25,0,303,0,8,140,210,0,133,0,0,0,15,-303,-8,-70,-133,0,-15,-529,0.2524894199651481,0.14956472000188942,1,High Stress,0.9913404296109143,0.37478988426249543,LOW PRIORITY 🟢,-64.0
2024-03-26,0,53,0,8,0,208,0,143,0,0,0,15,-53,-8,-208,-143,0,-15,-427,0.2588374408762758,0.14862000856811425,1,High Stress,0.9893376485715532,0.37223016413994164,LOW PRIORITY 🟢,102.0
2024-03-27,0,303,0,8,215,213,0,142,0,0,0,15,-303,-8,2,-142,0,-15,-466,0.2564102564102564,0.1523493781509735,1,High Stress,0.9972438836633348,0.37242532766296105,LOW PRIORITY 🟢,-39.0
2024-03-28,0,306,0,8,215,214,0,142,0,0,0,23,-306,-8,1,-142,0,-23,-478,0.255663430420712,0.14593057264449522,1,High Stress,0.9836360649113699,0.37236227121059456,LOW PRIORITY 🟢,-12.0
2024-03-29,0,304,0,8,215,217,0,141,0,0,0,0,-304,-8,-2,-141,0,0,-455,0.25709484690067214,0.15244983767599402,1,High Stress,0.9974568570907129,0.37182438385648575,LOW PRIORITY 🟢,23.0
2024-03-30,0,304,0,8,215,216,0,139,0,0,0,15,-304,-8,-1,-139,0,-15,-467,0.2563480209111277,0.15240369420074978,1,High Stress,0.9973590332748836,0.37201997596538666,LOW PRIORITY 🟢,-12.0
2024-03-31,0,304,0,8,215,216,0,141,0,0,0,15,-304,-8,-1,-141,0,-15,-469,0.2562235499128703,0.15240369420074978,1,High Stress,0.9973590332748836,0.3719205561137233,LOW PRIORITY 🟢,-2.0
2024-04-01,0,304,0,8,215,216,0,142,0,0,0,15,-304,-8,-1,-142,0,-15,-470,0.2561613144137416,0.15240369420074978,1,High Stress,0.9973590332748836,0.37193550832820843,LOW PRIORITY 🟢,-1.0
2024-04-02,0,299,0,8,215,217,0,141,0,0,0,15,-299,-8,-2,-141,0,-15,-465,0.2564724919093851,0.1536494377006149,1,High Stress,1.0,0.37184458172070356,LOW PRIORITY 🟢,5.0
2024-04-03,0,299,0,8,215,217,0,142,0,0,0,23,-299,-8,-2,-142,0,-23,-474,0.2559123724172268,0.14581986893411208,1,High Stress,0.9834013738891005,0.3721893036070995,LOW PRIORITY 🟢,-9.0
2024-04-04,0,299,0,8,215,215,0,143,0,0,0,15,-299,-8,0,-143,0,-15,-465,0.2564724919093851,0.15349505151274284,1,High Stress,0.9996727024583858,0.37190924386102037,LOW PRIORITY 🟢,9.0
2024-04-05,0,298,0,8,215,212,0,158,0,0,0,23,-298,-8,3,-158,0,-23,-484,0.25529001742593976,0.14579122497570168,1,High Stress,0.9833406489155841,0.3726621364535351,LOW PRIORITY 🟢,-19.0
2024-04-06,0,298,0,8,215,213,0,157,0,0,0,23,-298,-8,2,-157,0,-23,-484,0.25529001742593976,0.14590518818889459,1,High Stress,0.9835822500589675,0.3723549912870301,LOW PRIORITY 🟢,0.0
2024-04-07,0,298,0,8,215,215,0,157,0,0,0,20,-298,-8,0,-157,0,-20,-483,0.25535225292506847,0.14999084146782604,1,High Stress,0.9922438038709592,0.372340039072545,LOW PRIORITY 🟢,1.0
2024-04-08,0,298,0,8,215,215,0,156,0,0,0,23,-298,-8,0,-156,0,-23,-485,0.25522778192681106,0.14555493997714386,1,High Stress,0.9828397265195188,0.3724184401067529,LOW PRIORITY 🟢,-2.0
2024-04-09,0,298,0,8,215,215,0,157,0,0,0,23,-298,-8,0,-157,0,-23,-486,0.25516554642768235,0.14555493997714386,1,High Stress,0.9828397265195188,0.37243339232123807,LOW PRIORITY 🟢,-1.0
2024-04-10,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14590518818889459,1,High Stress,0.9835822500589675,0.3724022745716737,LOW PRIORITY 🟢,1.0
2024-04-11,0,300,0,8,215,204,0,156,0,0,0,23,-300,-8,11,-156,0,-23,-476,0.2557879014189694,0.1449861384974725,1,High Stress,0.9816338717178106,0.37225153910622816,LOW PRIORITY 🟢,9.0
2024-04-12,0,236,0,8,170,214,0,156,0,0,0,23,-236,-8,-44,-156,0,-23,-467,0.2563480209111277,0.1444478430631297,1,High Stress,0.9804926894996931,0.371971479360149,LOW PRIORITY 🟢,9.0
2024-04-13,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14579122497570168,1,High Stress,0.9833406489155841,0.3726770886680203,LOW PRIORITY 🟢,-18.0
2024-04-14,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14590518818889459,1,High Stress,0.9835822500589675,0.37238610903659447,LOW PRIORITY 🟢,0.0
2024-04-15,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14590518818889459,1,High Stress,0.9835822500589675,0.37238610903659447,LOW PRIORITY 🟢,0.0
2024-04-16,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14590518818889459,1,High Stress,0.9835822500589675,0.37238610903659447,LOW PRIORITY 🟢,0.0
2024-04-17,0,298,0,8,215,214,0,157,0,0,0,23,-298,-8,1,-157,0,-23,-485,0.25522778192681106,0.14590518818889459,1,High Stress,0.9835822500589675,0.37238610903659447,LOW PRIORITY 🟢,0.0
2024-04-18,0,288,0,8,215,216,0,157,0,0,0,23,-288,-8,-1,-157,0,-23,-477,0.2557256659198407,0.14568807154460472,1,High Stress,0.983121964427856,0.3722664913207133,LOW PRIORITY 🟢,8.0
2024-04-19,0,288,0,8,215,216,0,159,0,0,0,23,-288,-8,-1,-159,0,-23,-479,0.2556011949215833,0.14568807154460472,1,High Stress,0.983121964427856,0.3722317336093668,LOW PRIORITY 🟢,-2.0
2024-04-20,0,288,0,8,215,216,0,158,0,0,0,23,-288,-8,-1,-158,0,-23,-478,0.255663430420712,0.14568807154460472,1,High Stress,0.983121964427856,0.37218445032472325,LOW PRIORITY 🟢,1.0
2024-04-21,0,288,0,208,395,216,0,159,0,0,0,23,-288,-208,179,-159,0,-23,-499,0.2543564849390092,0.11248941666306267,1,High Stress,0.9127410691068946,0.3731612337671588,LOW PRIORITY 🟢,-21.0
2024-04-22,0,288,0,208,395,216,0,158,0,0,0,23,-288,-208,179,-158,0,-23,-498,0.2544187204381379,0.11264060958093614,1,High Stress,0.9130615969404496,0.3728068053160103,LOW PRIORITY 🟢,1.0
2024-04-23,0,288,0,208,395,213,0,161,0,0,0,25,-288,-208,182,-161,0,-25,-500,0.2542942494398805,0.10926353875055722,1,High Stress,0.9059022325188352,0.37288520635021816,LOW PRIORITY 🟢,-2.0
2024-04-24,0,288,0,208,395,213,0,160,0,0,0,25,-288,-208,182,-160,0,-25,-499,0.2543564849390092,0.10982717146420468,1,High Stress,0.907097129575967,0.3728379230655746,LOW PRIORITY 🟢,1.0
2024-04-25,0,523,0,208,595,216,0,155,0,0,0,25,-523,-208,379,-155,0,-25,-532,0.252302713467762,0.06263170126606005,1,High Stress,0.807043092462374,0.37438210592373294,LOW PRIORITY 🟢,-33.0
2024-04-26,0,523,0,208,595,216,0,114,0,0,0,25,-523,-208,379,-114,0,-25,-491,0.25485436893203883,0.06634189579673333,1,High Stress,0.8149086765896666,0.37323560247222826,LOW PRIORITY 🟢,41.0
